constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   956       52.38      0.76828        84.60     74.00     61.40     27.47     14.44     34.00     58.10     58.04     88.16     23.64 
   957       57.19      0.73169       103.20     77.73     77.00     43.20      0.00     40.90     55.95     53.78     90.79     29.38 
   958       51.91      0.42169        51.80     94.80     80.60     24.80      6.11     30.60     49.76     42.95     79.55     58.09 
   959       45.64      0.77599        38.00     72.00     76.80      8.00     -1.11     49.80     46.03     55.16     90.88     20.86 
   960       52.41      0.80781        87.20     65.07     89.60     -3.20      8.33     33.80     54.52     61.09    100.14     27.59 
   961       57.06      0.72145        83.00     85.33     79.60     17.33     31.11     20.50     59.44     59.42     97.78     37.10 
   962       55.87      0.65517        88.00     73.87     83.20     29.87     -1.67     40.70     53.81     51.89     90.75     48.27 
   963       49.53      0.86650        96.00     65.33     63.60     24.53    -38.89     52.20     55.95     65.24     81.41     29.94 
   964       55.15      0.94538        90.20     59.20     66.80     22.13     19.44     49.30     59.05     59.96     93.02     32.35 
   965       52.46      0.57330        94.00     76.80     60.20     26.13     -1.11     30.70     47.38     55.49     93.42     41.54 
   966       52.38      0.53522        85.40     86.13     68.80     38.13      8.33     13.60     42.30     54.91     84.63     41.60 
   967       50.93      0.55887        63.40     77.87     68.40     27.47     16.11     30.80     42.78     49.05     92.70     40.74 
   968       54.93      0.68056        90.80     81.47     75.20     21.07     32.22      9.80     54.44     59.96     90.84     33.46 
   969       54.06      0.80317        80.40     81.20     72.20     13.33     23.89     32.40     55.79     59.89     89.07     32.47 
   970       55.76      0.64950        81.80     82.13     96.20     12.27     20.00     27.20     59.29     57.85     92.79     28.02 
   971       49.18      0.62636       106.00     59.33     53.20      7.73      1.67     32.30     55.32     51.09     81.90     43.21 
   972       53.36      0.47050        80.20     80.53     78.00     34.40      6.11     25.20     44.92     51.24     88.21     44.75 
   973       57.67      0.66234        95.20     77.73     64.80     21.60     10.00     66.10     51.43     56.62     90.25     42.96 
   974       56.43      0.74689        98.40     65.47     77.80     16.00     31.67     47.80     49.84     55.82     92.52     29.01 
   975       51.85      0.92903        95.00     71.60     67.00     -8.00     -5.56     62.20     55.95     65.53     89.21     25.56 
   976       47.92      0.53890        61.60     72.80     71.00     23.20     -3.89     17.80     58.02     49.45     86.08     43.15 
   977       51.50      0.60788        67.80     80.13     61.40     26.13     19.44     33.30     49.84     51.53     86.98     38.40 
   978       52.26      0.79254        87.40     76.93     67.60     14.93      6.11     35.70     58.81     57.82     86.89     30.37 
   979       49.68      0.90899        74.40     67.73     49.00      7.73      7.22     65.00     57.38     57.16     86.98     24.14 
   980       53.61      0.55699        93.00     69.20     92.60      7.47     -0.56     21.60     60.40     51.24     95.01     46.11 
   981       52.18      0.68829        92.00     72.00     78.40     11.20      6.11     58.30     39.92     42.95     92.83     28.09 
   982       50.84      0.81991        88.40     61.73     84.80     13.60     -8.33     39.60     58.33     60.18     87.89     22.22 
   983       50.12      0.65063        76.00     85.73     72.20     21.07     -1.67     19.50     50.95     61.05     80.73     35.62 
   984       53.18      0.77688        89.20     70.93     68.60     31.20     -1.11     41.90     56.67     59.27     88.30     26.79 
   985       52.30      0.82565        93.40     73.60     86.20     10.40     -3.89     33.50     52.86     56.00     86.98     33.95 
   986       58.69      0.86475        93.20     74.80     80.00     22.93     18.33     62.60     56.35     60.07     87.94     30.68 
   987       52.41      0.84014       107.20     88.13     52.40     -9.33      5.00     38.20     59.44     62.00     90.52     30.49 
   988       55.21      0.76246        93.60     72.53     75.20     26.40      6.11     47.00     58.97     65.42     83.76     23.15 
   989       51.76      0.78594        86.40     80.13     70.80     25.07     -2.78     28.40     47.78     59.85     90.75     31.17 
   990       52.50      0.90180        92.80     65.73     51.40     20.27     -3.33     64.10     52.30     55.38     91.56     34.75 
   991       47.48      0.78918        62.60     64.67     69.20     -6.13      1.11     39.00     61.19     54.87     95.28     32.96 
   992       50.24      0.82926        86.00     72.13     61.80      9.60     -3.33     49.80     62.70     57.89     82.27     23.52 
   993       53.35      0.90927        86.60     75.60     68.60      7.20     17.78     50.00     53.97     57.49     88.07     28.21 
   994       49.93      0.80018       100.60     74.80     60.40     21.33     -5.56     17.90     45.48     59.16     92.79     32.35 
   995       51.24      0.82453        86.20     70.00     82.80     -5.33     -6.67     43.20     54.84     58.15     95.92     33.33 
   996       52.68      0.93974        90.60     53.20     65.80     13.07      7.22     70.00     56.27     51.96     92.34     26.30 
   997       51.08      0.79559        93.00     63.87     74.40      8.00     -5.56     34.80     67.14     56.22     89.66     29.26 
   998       52.10      0.94089        87.00     68.93     60.20     26.67    -20.00     59.40     58.49     62.15     94.88     23.33 
   999       51.71      0.91433       103.00     56.27     86.80      3.20    -10.00     51.00     50.79     61.09     83.08     31.85 
  1000       52.28      0.90005        98.20     61.07     66.40     -5.07     14.44     67.00     53.17     59.49     84.35     23.77 
  1001       57.28      0.86507        83.80     76.40     71.40     14.93      4.44     63.10     68.10     64.29     96.01     30.31 
  1002       49.65      0.87157        86.00     63.20     54.40     33.07     -5.56     33.10     57.86     61.20     81.59     31.67 
  1003       49.57      0.85258        77.40     64.93     73.20     13.07      2.78     44.50     56.98     55.02     84.04     23.83 
  1004       46.62      0.86566        89.80     72.13     51.80     -6.40    -19.44     46.40     63.49     55.09     95.69     17.65 
  1005       52.38      0.85245        92.80     80.13     76.20      3.47      2.22     47.60     51.43     59.75     85.35     24.81 
  1006       57.10      0.85337        99.20     82.00     71.80     13.87     18.33     77.40     45.71     56.69     84.85     21.17 
  1007       51.30      0.87400        92.20     71.47     68.20     17.87    -31.67     64.20     52.46     59.78     85.62     32.84 
  1008       47.26      0.85740        88.20     74.00     77.60     -1.33    -22.78     34.70     50.87     57.27     90.29     23.77 
  1009       53.19      0.85500        87.60     69.87     78.00     11.47     10.56     49.60     50.24     63.60     89.02     21.91 
  1010       52.80      0.87506       105.60     77.20     66.40     13.60     -6.11     49.70     53.02     58.22     86.98     23.40 
  1011       49.77      0.86475        89.80     78.67     67.00     -8.00    -10.00     61.30     53.02     54.29     89.84     21.79 
  1012       52.38      1.01643        94.60     80.40     77.80     12.53    -26.67     63.60     50.16     57.20     86.21     27.96 
  1013       50.90      1.25442        93.40     58.00     44.00     25.60     -0.56     58.40     61.43     61.71     86.94     20.12 
  1014       49.72      0.40250        82.60     86.93     89.00      9.07      1.67      0.70     49.21     38.33     88.39     51.30 
  1015       52.21      0.82644        86.40     74.93     77.80      8.27     12.22     36.90     60.00     59.89     86.17     19.57 
  1016       48.72      1.35979        77.00     51.33     62.20      6.67     12.78     72.20     45.16     55.71     82.40     21.73 
  1017       49.68      1.43737        84.80     66.53     52.40     14.13     -4.44     76.50     47.30     63.20     81.27     15.06 
  1018       46.75      1.23816        98.40     46.00     51.80      8.27    -25.00     65.00     45.48     64.33     93.65     19.57 
  1019       45.93      1.39132        95.40     54.93     54.00      2.93    -36.67     57.20     58.57     63.82     86.26     22.90 
  1020       46.90      1.40684        95.20     46.80     51.00      2.67     -6.67     65.60     51.03     58.22     85.80     19.38 
  1021       48.80      1.35619        88.40     49.87     52.00     17.07      7.78     58.20     51.59     54.44     89.30     19.38 
  1022       54.27      0.81465        88.80     77.33     74.60      6.67     11.11     50.00     57.30     60.55     83.67     32.72 
  1023       48.50      0.67349        86.60     68.40     65.80    -10.40      3.89     32.80     54.68     58.25     84.99     40.00 
  1024       49.60      0.72314        94.60     80.93     60.80     -2.13    -10.56     27.70     51.11     60.91     89.25     43.40 
  1025       52.49      0.33960        93.20     81.33     90.60     38.93     13.33     -8.50     38.81     39.67     81.00     56.48 
  1026       50.61      0.87653       101.80     70.00     80.20      5.60     -3.33     35.40     51.98     55.89     87.48     21.05 
  1027       52.37      0.43821        54.40     82.53     69.80     66.40     28.89     10.50     39.05     42.91     80.73     48.46 
  1028       31.15      0.10749        31.20     84.67     17.00     49.87     22.22     -3.40     -2.30     10.98     85.67     15.56 
  1029       43.73      0.34326        69.00     78.27     43.20     33.87     26.11    -17.40     28.73     27.02     90.70     57.78 
  1030       59.93      0.92417        94.80     71.73     77.20     21.60     42.78     59.20     51.90     59.24     87.66     33.15 
  1031       48.63      0.48904        66.40     69.20     71.20      5.87     12.22     17.70     49.05     48.51     90.84     55.31 
  1032       49.40      0.91271        72.40     71.20     53.80     -7.47      7.78     63.10     54.37     65.89     91.16     21.73 
  1033       50.21      1.32766        89.20     63.47     47.80     13.33      0.56     69.70     49.37     58.80     91.70     18.21 
  1034       46.78      1.06735        98.00     64.80     53.60     -9.07    -25.00     60.20     61.83     52.47     87.12     23.83 
  1035       47.02      1.18591        82.00     66.67     40.00     -4.00     -6.67     66.90     50.00     65.24     92.43     17.59 
