constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   605    52508.70   2343.80     91.00     51.20           83.55     67.79     66.88     28.62     10.25     45.27     46.99     55.79     82.50     51.99     98.84     95.19     10.05     99.15     22.18     13.76     68.37     12.76     66.19     19.43     40.27     76.66     90.53     22.01     53.02     37.45     19.33     43.14     36.97     53.93     86.42     10.17     28.79     74.86     67.25     58.59     49.54 
   606    52509.16   2343.34     91.01     51.22           83.55     67.87     66.86     28.64     10.20     45.24     47.04     55.77     82.51     52.02     98.84     95.18     10.17     99.15     22.18     13.77     68.38     12.97     66.26     19.73     40.20     76.66     90.53     21.93     53.02     37.50     19.19     43.20     37.03     53.91     86.42     10.21     28.83     74.86     67.23     58.63     49.57 
   607    52509.01   2343.49     91.01     51.23           83.57     67.83     66.83     28.71     10.12     45.22     47.06     55.78     82.51     51.96     98.85     95.18     10.44     99.14     22.08     13.70     68.36     13.05     66.29     19.71     40.26     76.66     90.51     21.99     53.02     37.55     19.05     43.24     37.01     53.93     86.42     10.16     28.99     74.89     67.22     58.62     49.57 
   608    52508.61   2343.89     91.00     51.23           83.58     67.91     66.75     28.70     10.12     45.29     47.12     55.79     82.48     51.88     98.83     95.16      9.90     99.14     22.24     13.62     68.41     13.06     66.49     20.08     40.20     76.66     90.50     21.98     53.02     37.56     19.12     43.18     37.07     53.85     86.42     10.09     28.97     74.87     67.21     58.57     49.59 
   609    52508.93   2343.57     91.00     51.22           83.58     67.91     66.70     28.77     10.11     45.28     47.19     55.78     82.46     51.86     98.83     95.16      9.62     99.14     22.20     13.41     68.43     12.91     66.56     20.28     40.30     76.65     90.51     21.98     53.02     37.61     19.03     43.24     37.09     53.89     86.42     10.03     29.03     74.87     67.24     58.53     49.61 
   610    52508.53   2343.97     91.00     51.23           83.65     67.91     66.69     28.77      9.99     45.27     47.19     55.75     82.46     51.82     98.83     95.14      9.67     99.14     22.13     13.29     68.35     12.85     66.74     20.34     40.63     76.66     90.50     22.03     53.02     37.60     19.11     43.32     37.04     53.90     86.42     10.12     28.86     74.85     67.22     58.55     49.60 
   611    52508.36   2344.14     91.00     51.22           83.65     67.87     66.74     28.86     10.02     45.29     47.16     55.75     82.46     51.85     98.83     95.10      9.69     99.15     22.26     13.26     68.33     12.77     66.62     20.48     40.49     76.65     90.49     22.08     53.02     37.60     18.86     43.32     37.04     53.89     86.41     10.07     28.91     74.85     67.21     58.54     49.61 
   612    52508.12   2344.38     91.00     51.22           83.65     67.82     66.75     28.80      9.96     45.31     47.15     55.70     82.45     51.90     98.84     95.13      9.38     99.14     22.25     13.31     68.22     12.84     66.62     20.43     40.65     76.65     90.49     22.06     53.02     37.60     18.93     43.37     37.10     53.94     86.41     10.04     28.92     74.85     67.21     58.56     49.57 
   613    52507.83   2344.67     91.00     51.18           83.62     67.88     66.74     28.74     10.06     45.31     47.19     55.70     82.47     51.89     98.84     95.15      8.42     99.14     22.06     13.24     68.23     12.66     66.63     20.45     40.70     76.65     90.49     21.97     53.02     37.60     18.69     43.36     37.14     53.98     86.41      9.99     28.93     74.83     67.22     58.51     49.57 
   614    52508.03   2344.47     91.00     51.19           83.57     67.86     66.83     28.81     10.13     45.25     47.22     55.67     82.45     51.94     98.84     95.16      8.70     99.14     22.08     13.09     68.21     12.64     66.75     20.66     40.66     76.66     90.52     21.90     53.02     37.61     18.71     43.40     37.14     54.03     86.41      9.93     28.91     74.85     67.22     58.51     49.54 
   615    52507.46   2345.04     90.99     51.19           83.59     67.82     66.90     28.84     10.07     45.18     47.20     55.68     82.45     51.93     98.83     95.16      9.33     99.14     22.18     13.02     68.11     12.59     66.72     20.61     40.68     76.67     90.52     21.95     53.02     37.57     18.50     43.38     37.16     54.00     86.41      9.89     28.79     74.84     67.19     58.52     49.54 
   616    52507.18   2345.32     90.99     51.18           83.52     67.86     66.97     28.80      9.98     45.18     47.21     55.69     82.45     51.88     98.84     95.17      8.93     99.14     22.14     12.99     68.13     12.76     66.65     20.65     40.77     76.67     90.52     21.88     53.02     37.52     18.68     43.46     37.10     53.94     86.41      9.81     28.65     74.81     67.20     58.55     49.56 
   617    52507.12   2345.38     90.99     51.19           83.59     67.85     67.00     28.82     10.06     45.08     47.25     55.67     82.43     51.85     98.84     95.16      9.47     99.14     22.24     12.85     68.14     12.80     66.81     20.73     40.72     76.68     90.52     21.71     53.02     37.52     18.51     43.51     37.08     53.94     86.41      9.86     28.61     74.83     67.19     58.54     49.56 
   618    52506.52   2345.98     90.99     51.18           83.63     67.80     66.98     28.79     10.16     45.05     47.23     55.69     82.43     51.87     98.85     95.17      9.29     99.14     22.17     12.90     68.18     12.75     66.77     20.76     40.75     76.68     90.50     21.77     53.02     37.50     18.52     43.46     37.03     53.88     86.41      9.82     28.49     74.82     67.18     58.51     49.56 
   619    52506.05   2346.45     90.99     51.16           83.53     67.82     66.95     28.87     10.14     44.92     47.28     55.69     82.38     51.88     98.85     95.18      9.60     99.15     22.13     12.91     68.16     12.50     66.72     20.70     40.47     76.69     90.48     21.71     53.02     37.32     18.51     43.66     37.08     53.82     86.41      9.79     28.53     74.79     67.19     58.50     49.60 
   620    52505.97   2346.53     90.99     51.14           83.52     67.75     66.87     28.91     10.22     44.96     47.23     55.71     82.36     51.86     98.85     95.19      9.26     99.15     22.06     13.03     68.18     12.26     66.61     20.45     40.54     76.68     90.49     21.72     53.02     37.23     18.71     43.69     37.10     53.85     86.42      9.82     28.54     74.81     67.18     58.49     49.61 
   621    52505.72   2346.78     90.98     51.12           83.52     67.73     66.90     29.03     10.12     44.97     47.27     55.73     82.35     51.85     98.85     95.18      9.28     99.14     21.96     13.22     68.11     12.21     66.33     20.47     40.20     76.67     90.48     21.69     53.02     37.23     18.58     43.73     37.06     53.86     86.42      9.79     28.55     74.83     67.17     58.49     49.57 
   622    52506.26   2346.24     90.99     51.12           83.51     67.73     66.86     28.89      9.96     45.02     47.24     55.70     82.39     51.81     98.85     95.19      9.26     99.14     21.74     13.20     68.15     12.28     66.80     20.41     40.01     76.67     90.49     21.75     53.02     37.24     18.43     43.79     37.07     53.86     86.42      9.88     28.49     74.82     67.20     58.51     49.57 
   623    52506.60   2345.90     90.98     51.12           83.50     67.73     66.90     28.83      9.91     45.05     47.26     55.70     82.38     51.82     98.85     95.19      9.44     99.14     21.64     13.19     68.21     12.04     66.97     20.23     39.93     76.68     90.49     21.75     53.02     37.29     18.55     43.85     37.13     53.87     86.41      9.97     28.38     74.85     67.19     58.53     49.56 
   624    52506.92   2345.58     90.99     51.13           83.55     67.75     66.96     28.87      9.91     45.04     47.28     55.69     82.41     51.84     98.84     95.16      9.17     99.14     21.92     13.27     68.12     11.89     66.87     20.35     40.05     76.69     90.48     21.78     53.02     37.29     18.66     43.88     37.13     53.96     86.41     10.03     28.36     74.87     67.17     58.51     49.56 
   625    52507.21   2345.29     90.99     51.13           83.60     67.78     66.95     28.84      9.79     45.03     47.36     55.70     82.43     51.88     98.84     95.15      9.22     99.14     21.70     13.30     68.15     11.87     67.21     20.25     39.74     76.70     90.46     21.85     53.02     37.31     18.68     43.91     37.13     53.97     86.42     10.13     28.22     74.87     67.15     58.52     49.57 
   626    52506.87   2345.63     90.99     51.12           83.60     67.77     66.92     28.94      9.59     44.99     47.38     55.70     82.42     51.86     98.84     95.16      9.81     99.15     21.53     13.48     68.12     12.01     67.16     20.06     39.63     76.70     90.47     21.83     53.02     37.34     18.48     43.73     37.08     53.98     86.42     10.06     28.27     74.86     67.16     58.52     49.59 
   627    52506.91   2345.59     90.98     51.12           83.60     67.75     66.96     28.88      9.57     44.92     47.39     55.69     82.45     51.82     98.84     95.14      9.73     99.14     21.59     13.39     68.12     11.83     67.17     20.16     39.62     76.69     90.47     21.95     53.02     37.40     18.46     43.65     37.12     53.89     86.41     10.03     28.30     74.84     67.19     58.55     49.57 
   628    52506.81   2345.69     90.98     51.12           83.65     67.70     66.92     28.91      9.45     44.95     47.30     55.70     82.46     51.84     98.85     95.14     10.13     99.14     21.66     13.33     68.19     11.85     67.40     19.89     39.81     76.69     90.47     21.95     53.02     37.39     18.34     43.59     37.10     53.88     86.41      9.98     28.38     74.83     67.20     58.55     49.57 
   629    52507.06   2345.44     90.99     51.14           83.66     67.68     66.93     29.05      9.54     44.89     47.32     55.70     82.47     51.87     98.84     95.13      9.95     99.14     21.75     13.43     68.15     12.24     67.56     19.93     39.60     76.68     90.45     21.99     53.02     37.40     18.26     43.56     37.15     53.85     86.41     10.05     28.37     74.86     67.20     58.53     49.55 
   630    52507.60   2344.90     90.99     51.17           83.62     67.68     66.94     28.98      9.65     44.90     47.33     55.70     82.47     51.83     98.84     95.12     10.35     99.14     21.87     13.46     68.25     12.38     67.50     20.09     39.66     76.68     90.47     22.00     53.02     37.36     18.47     43.52     37.19     53.82     86.41     10.11     28.34     74.88     67.21     58.55     49.55 
   631    52508.09   2344.41     90.99     51.17           83.57     67.71     66.98     28.94      9.60     44.94     47.37     55.71     82.49     51.80     98.84     95.12     10.43     99.14     21.93     13.56     68.24     12.39     67.43     19.86     39.61     76.67     90.46     22.02     53.02     37.38     18.45     43.64     37.15     53.81     86.41     10.06     28.17     74.90     67.24     58.57     49.52 
   632    52508.34   2344.16     90.99     51.18           83.51     67.75     66.98     28.95      9.63     45.05     47.40     55.70     82.50     51.85     98.85     95.11     10.82     99.14     21.87     13.63     68.30     12.44     67.33     19.61     39.94     76.67     90.48     22.07     53.02     37.39     18.31     43.57     37.08     53.85     86.41     10.03     28.19     74.89     67.26     58.55     49.54 
