constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   518    52471.60   2380.90     90.87     51.31           85.74     71.58     72.01     25.41     10.47     37.75     50.21     56.12     83.74     44.96     99.01     95.49     33.59     99.14     17.68     16.60     66.31     14.67     61.59     24.54     37.90     74.72     91.35     24.64     49.48     36.67     14.40     43.25     43.70     57.31     87.46      9.74     23.66     76.18     69.14     48.61     43.50 
   519    52471.29   2381.21     90.86     51.29           85.72     71.63     71.98     25.38     10.53     37.85     50.19     56.08     83.78     44.95     99.01     95.48     33.26     99.14     17.84     16.51     66.16     14.64     61.71     24.24     38.11     74.72     91.38     24.77     49.48     36.56     14.32     42.92     43.78     57.35     87.46      9.68     23.62     76.15     69.14     48.63     43.50 
   520    52470.44   2382.06     90.87     51.29           85.76     71.66     71.96     25.33     10.65     37.82     50.18     56.06     83.78     44.93     99.01     95.48     32.42     99.14     18.00     16.72     66.17     14.92     61.87     23.96     38.06     74.71     91.34     24.86     49.48     36.53     14.39     43.01     43.66     57.36     87.46      9.64     23.85     76.14     69.13     48.63     43.46 
   521    52470.22   2382.28     90.87     51.27           85.78     71.70     71.97     25.34     10.79     37.93     50.10     56.05     83.78     44.90     99.00     95.48     31.55     99.14     18.16     16.67     66.18     14.89     61.86     23.84     38.03     74.71     91.35     24.78     49.48     36.49     14.77     42.94     43.56     57.44     87.47      9.58     23.83     76.15     69.11     48.68     43.42 
   522    52470.50   2382.00     90.87     51.28           85.81     71.65     72.03     25.31     10.69     38.07     50.08     56.03     83.74     44.93     99.00     95.45     31.57     99.14     18.12     16.70     66.16     14.87     62.03     23.67     38.27     74.71     91.35     24.56     49.48     36.50     14.86     43.09     43.59     57.48     87.47      9.54     23.88     76.18     69.11     48.68     43.43 
   523    52470.28   2382.22     90.87     51.27           85.84     71.66     71.94     25.22     10.66     37.99     50.04     56.02     83.69     44.93     99.00     95.46     31.28     99.14     18.09     16.69     66.25     14.88     62.35     23.49     38.36     74.71     91.35     24.58     49.48     36.49     14.85     43.21     43.67     57.42     87.47      9.49     23.79     76.20     69.12     48.67     43.38 
   524    52470.22   2382.28     90.86     51.25           85.94     71.72     71.93     25.21     10.67     38.00     50.06     56.03     83.66     44.89     99.00     95.47     30.95     99.14     18.13     16.44     66.24     14.85     62.33     23.51     38.38     74.69     91.34     24.63     49.48     36.53     14.76     43.28     43.71     57.36     87.47      9.49     23.71     76.18     69.12     48.70     43.41 
   525    52470.17   2382.33     90.86     51.27           85.94     71.67     71.71     25.29     10.99     38.07     50.04     56.01     83.67     44.89     98.99     95.46     31.20     99.14     18.17     16.44     66.22     14.70     62.51     23.49     38.70     74.70     91.32     24.69     49.48     36.53     14.47     43.28     43.74     57.29     87.46      9.45     23.67     76.21     69.10     48.74     43.39 
   526    52470.58   2381.92     90.86     51.30           85.86     71.69     71.71     25.38     10.96     38.11     50.03     56.02     83.63     44.90     99.00     95.48     31.52     99.14     18.21     16.50     66.16     14.87     62.79     23.84     38.81     74.70     91.32     24.79     49.48     36.56     14.12     43.43     43.67     57.32     87.46      9.38     23.57     76.20     69.14     48.77     43.39 
   527    52470.64   2381.86     90.86     51.31           85.93     71.66     71.76     25.20     10.79     38.16     50.02     56.02     83.63     44.92     99.00     95.46     31.88     99.14     18.18     16.64     66.08     14.80     63.06     23.88     39.14     74.70     91.31     24.90     49.48     36.42     13.92     43.49     43.74     57.31     87.46      9.38     23.53     76.18     69.14     48.84     43.36 
   528    52470.55   2381.95     90.86     51.29           85.98     71.67     71.67     25.15     10.64     38.09     50.03     56.02     83.60     44.91     99.01     95.46     30.68     99.14     18.07     16.87     66.16     14.77     63.17     23.86     39.50     74.70     91.31     24.93     49.48     36.41     13.93     43.42     43.88     57.39     87.46      9.45     23.46     76.16     69.14     48.85     43.36 
   529    52470.47   2382.03     90.86     51.27           86.03     71.67     71.72     25.19     10.62     38.01     49.99     56.05     83.60     44.89     99.02     95.46     30.47     99.14     18.26     16.90     66.23     14.82     63.08     23.66     39.28     74.69     91.32     24.81     49.48     36.39     13.91     43.37     43.82     57.40     87.46      9.39     23.30     76.19     69.15     48.81     43.33 
   530    52470.40   2382.10     90.86     51.27           86.11     71.66     71.68     25.36     10.60     38.03     50.03     56.02     83.56     44.94     99.02     95.46     30.08     99.14     18.11     16.93     66.39     14.91     63.07     23.56     39.38     74.71     91.31     24.79     49.48     36.42     13.96     43.51     43.82     57.41     87.47      9.48     23.14     76.17     69.15     48.81     43.30 
   531    52470.18   2382.32     90.87     51.28           86.11     71.63     71.66     25.34     10.54     38.11     50.06     55.99     83.59     44.98     99.02     95.46     30.81     99.14     18.15     16.96     66.43     15.14     62.96     23.31     39.21     74.71     91.30     24.69     49.48     36.46     14.09     43.55     43.69     57.44     87.46      9.53     23.00     76.16     69.14     48.81     43.32 
   532    52470.74   2381.76     90.87     51.29           86.12     71.64     71.71     25.23     10.38     38.09     50.10     56.02     83.56     45.00     99.03     95.47     31.20     99.14     18.08     17.09     66.38     15.08     63.09     22.98     39.02     74.71     91.29     24.71     49.48     36.45     14.20     43.49     43.74     57.44     87.46      9.50     23.13     76.15     69.18     48.82     43.36 
   533    52471.09   2381.41     90.87     51.29           86.17     71.66     71.70     25.29     10.39     38.16     50.13     56.01     83.59     44.97     99.03     95.46     30.73     99.14     18.24     17.22     66.38     15.08     62.93     23.03     38.87     74.71     91.31     24.75     49.48     36.53     14.12     43.50     43.82     57.41     87.47      9.46     23.37     76.17     69.17     48.79     43.38 
   534    52471.15   2381.35     90.87     51.31           86.19     71.68     71.71     25.28     10.34     38.20     50.18     55.99     83.63     44.98     99.03     95.46     30.67     99.14     18.20     17.33     66.48     15.39     63.06     23.08     39.06     74.72     91.31     24.75     49.48     36.55     14.02     43.48     43.81     57.43     87.47      9.40     23.37     76.16     69.17     48.81     43.34 
   535    52471.40   2381.10     90.87     51.30           86.20     71.71     71.73     25.37     10.50     38.21     50.19     55.97     83.61     44.92     99.03     95.49     30.65     99.14     18.13     17.38     66.41     15.36     62.90     23.15     38.84     74.73     91.34     24.85     49.48     36.56     13.95     43.51     43.83     57.37     87.47      9.38     23.33     76.15     69.19     48.79     43.39 
   536    52470.53   2381.97     90.87     51.30           86.12     71.79     71.85     25.34     10.56     38.15     50.24     55.90     83.58     44.88     99.02     95.48     30.19     99.14     18.43     17.36     66.38     15.26     63.04     23.20     39.19     74.72     91.35     24.63     49.48     36.49     13.93     43.53     43.75     57.41     87.47      9.33     23.31     76.13     69.18     48.78     43.39 
   537    52470.01   2382.49     90.87     51.27           86.13     71.85     71.86     25.15     10.35     38.16     50.19     55.95     83.56     44.80     99.02     95.46     30.50     99.14     18.32     17.29     66.25     15.08     62.97     23.15     38.95     74.72     91.37     24.60     49.48     36.48     13.93     43.57     43.72     57.42     87.47      9.40     23.30     76.10     69.17     48.78     43.38 
   538    52470.56   2381.94     90.87     51.27           86.09     71.80     71.82     25.25     10.20     38.21     50.23     55.98     83.58     44.76     99.01     95.47     29.93     99.14     18.29     17.47     66.25     15.06     62.80     23.34     39.03     74.71     91.38     24.65     49.48     36.50     13.85     43.65     43.81     57.38     87.47      9.50     23.34     76.13     69.16     48.76     43.39 
   539    52469.94   2382.56     90.87     51.23           86.12     71.82     71.86     25.33      9.98     38.28     50.27     55.97     83.61     44.77     99.01     95.44     29.46     99.14     18.22     17.43     66.19     15.18     62.69     23.26     38.70     74.71     91.37     24.66     49.48     36.51     13.52     43.70     43.74     57.34     87.46      9.49     23.30     76.12     69.13     48.76     43.38 
   540    52470.24   2382.26     90.87     51.23           86.16     71.79     71.89     25.36      9.69     38.35     50.23     55.97     83.63     44.74     99.01     95.43     29.93     99.14     18.11     17.60     66.23     15.22     62.53     23.30     38.73     74.71     91.36     24.61     49.48     36.47     13.49     43.74     43.82     57.30     87.46      9.39     23.23     76.14     69.16     48.77     43.37 
   541    52470.57   2381.93     90.87     51.24           86.24     71.83     71.79     25.27      9.70     38.32     50.25     55.94     83.59     44.84     99.01     95.42     29.91     99.14     17.89     17.51     66.22     15.23     62.58     23.39     39.08     74.72     91.37     24.73     49.48     36.53     13.62     43.67     43.84     57.23     87.46      9.47     23.19     76.17     69.15     48.75     43.36 
   542    52470.83   2381.67     90.87     51.26           86.17     71.84     71.75     25.35      9.70     38.22     50.24     55.92     83.57     44.86     99.01     95.40     29.74     99.14     18.08     17.84     66.11     15.39     62.63     23.40     39.17     74.71     91.38     24.79     49.48     36.62     13.67     43.72     43.84     57.26     87.46      9.53     23.25     76.19     69.14     48.73     43.38 
   543    52470.95   2381.55     90.87     51.25           86.28     71.84     71.74     25.28      9.72     38.14     50.24     55.94     83.61     44.90     99.01     95.43     29.54     99.14     18.08     17.89     66.09     15.25     62.69     23.37     39.26     74.72     91.37     24.77     49.48     36.71     13.53     43.82     43.72     57.22     87.46      9.42     23.23     76.18     69.17     48.74     43.40 
   544    52470.92   2381.58     90.87     51.23           86.31     71.91     71.75     25.31      9.65     38.19     50.26     55.93     83.63     44.80     99.01     95.42     28.71     99.14     18.01     17.79     66.04     15.22     62.60     23.40     39.03     74.71     91.37     24.82     49.48     36.73     13.52     43.86     43.75     57.25     87.45      9.51     23.32     76.17     69.15     48.76     43.41 
   545    52471.82   2380.68     90.87     51.26           86.31     71.90     71.67     25.29      9.76     38.08     50.27     55.94     83.69     44.75     99.01     95.42     29.47     99.14     17.91     17.60     66.10     15.52     62.76     23.52     38.73     74.71     91.38     24.85     49.48     36.74     13.60     43.84     43.80     57.26     87.45      9.63     23.32     76.17     69.18     48.77     43.45 
