constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   510    52527.73   2324.77     91.08     51.47           83.68     75.74     70.85     28.77     10.45     17.64     38.85     54.48     83.57     53.24     99.29     95.30      7.41     99.15     33.18     25.23     67.78     26.04     64.99     20.60     53.87     74.81     92.46     32.97     49.59     36.55     15.13     35.71     36.64     43.29     87.55     11.99     25.93     78.05     71.70     55.15     46.83 
   511    52528.11   2324.39     91.08     51.46           83.62     75.77     70.88     28.65     10.52     17.63     38.86     54.48     83.62     53.24     99.29     95.31      7.20     99.15     32.88     25.32     67.67     25.99     65.01     20.63     53.93     74.82     92.45     33.04     49.59     36.39     14.97     35.86     36.70     43.35     87.56     11.93     25.96     78.08     71.71     55.13     46.83 
   512    52528.03   2324.47     91.08     51.49           83.69     75.78     70.88     28.67     10.58     17.63     38.92     54.49     83.58     53.27     99.29     95.27      7.70     99.15     32.77     25.21     67.59     26.25     64.98     20.46     54.14     74.81     92.45     33.11     49.59     36.35     14.98     35.95     36.78     43.37     87.55     11.90     26.15     78.11     71.68     55.13     46.79 
   513    52527.78   2324.72     91.08     51.46           83.66     75.78     70.87     28.63     10.56     17.67     38.96     54.52     83.59     53.29     99.29     95.29      7.60     99.15     32.90     25.09     67.74     26.08     64.71     20.55     54.00     74.81     92.41     33.00     49.59     36.42     14.72     36.02     36.82     43.23     87.55     11.84     26.15     78.10     71.68     55.15     46.77 
   514    52528.22   2324.28     91.08     51.51           83.68     75.78     70.91     28.88     10.74     17.65     38.95     54.54     83.62     53.26     99.29     95.31      7.90     99.15     32.88     25.14     67.84     25.84     65.06     20.47     54.35     74.81     92.39     32.96     49.59     36.46     14.91     36.15     36.85     43.21     87.55     11.79     26.33     78.09     71.70     55.16     46.77 
   515    52528.56   2323.94     91.09     51.53           83.75     75.83     70.89     28.84     10.85     17.58     38.93     54.58     83.59     53.26     99.28     95.33      7.92     99.15     32.93     25.28     67.63     25.98     65.17     20.53     54.25     74.82     92.40     32.97     49.59     36.47     14.85     36.11     36.91     43.23     87.55     11.86     26.55     78.07     71.73     55.14     46.79 
   516    52528.65   2323.85     91.09     51.54           83.78     75.90     70.90     28.81     10.57     17.65     38.99     54.56     83.60     53.30     99.27     95.33      7.95     99.15     32.98     25.37     67.73     25.93     65.34     20.49     54.50     74.83     92.41     32.92     49.59     36.48     14.90     35.88     36.96     43.24     87.55     11.74     26.69     78.09     71.72     55.13     46.77 
   517    52528.57   2323.93     91.09     51.51           83.74     75.93     70.89     28.75     10.51     17.71     39.01     54.52     83.57     53.34     99.28     95.33      7.89     99.15     32.84     25.52     67.73     25.65     65.46     20.34     54.01     74.84     92.41     32.77     49.59     36.50     14.91     35.73     36.96     43.28     87.56     11.80     26.77     78.11     71.70     55.13     46.77 
   518    52528.41   2324.09     91.08     51.50           83.76     75.89     70.90     28.57     10.56     17.74     39.01     54.46     83.55     53.30     99.28     95.34      7.99     99.15     32.82     25.53     67.73     25.52     65.63     20.11     53.99     74.84     92.42     32.72     49.59     36.52     14.88     35.77     36.92     43.31     87.56     11.75     26.76     78.12     71.70     55.16     46.79 
   519    52527.75   2324.75     91.08     51.49           83.76     75.95     70.85     28.63     10.65     17.74     38.97     54.37     83.54     53.25     99.27     95.34      8.13     99.15     32.95     25.55     67.51     25.59     65.43     20.15     53.97     74.85     92.42     32.78     49.59     36.51     14.65     35.74     36.91     43.28     87.56     11.69     26.66     78.15     71.68     55.12     46.77 
   520    52528.07   2324.43     91.08     51.52           83.79     75.97     70.82     28.65     10.75     17.71     38.94     54.35     83.55     53.30     99.27     95.35      9.12     99.15     32.92     25.72     67.44     25.23     65.49     20.09     53.78     74.85     92.42     32.85     49.59     36.55     14.69     35.82     36.92     43.32     87.56     11.80     26.66     78.17     71.68     55.14     46.74 
   521    52527.46   2325.04     91.08     51.50           83.70     75.97     70.85     28.56     10.77     17.69     38.93     54.30     83.53     53.29     99.27     95.35      9.21     99.15     32.98     25.58     67.42     24.91     65.05     20.28     53.83     74.84     92.43     32.95     49.59     36.56     14.68     35.90     36.92     43.31     87.56     11.75     26.80     78.15     71.66     55.15     46.73 
   522    52527.17   2325.33     91.08     51.51           83.80     75.99     70.80     28.53     10.63     17.73     38.90     54.31     83.52     53.27     99.26     95.35      9.27     99.15     32.99     25.59     67.50     24.98     65.01     20.26     54.02     74.85     92.40     32.99     49.59     36.59     14.67     35.88     36.94     43.32     87.56     11.86     26.83     78.14     71.64     55.12     46.74 
   523    52527.28   2325.22     91.08     51.50           83.89     75.96     70.83     28.45     10.54     17.73     38.90     54.30     83.49     53.32     99.26     95.36      9.10     99.15     32.93     25.56     67.54     24.82     65.11     20.06     53.82     74.85     92.38     32.98     49.59     36.66     14.48     35.92     36.98     43.42     87.56     11.93     27.00     78.13     71.63     55.17     46.74 
   524    52527.10   2325.40     91.08     51.50           83.89     75.96     70.82     28.48     10.41     17.71     38.87     54.32     83.53     53.36     99.26     95.35      9.05     99.15     32.86     25.70     67.53     24.58     65.25     20.05     53.63     74.84     92.35     33.05     49.59     36.65     14.38     35.90     37.01     43.46     87.56     12.04     27.11     78.12     71.60     55.14     46.75 
   525    52527.06   2325.44     91.08     51.48           83.93     75.92     70.77     28.50     10.32     17.62     38.80     54.34     83.55     53.31     99.26     95.32      8.23     99.15     32.76     25.56     67.56     24.65     65.09     20.15     54.06     74.84     92.36     33.07     49.59     36.72     14.57     35.93     37.08     43.48     87.56     11.97     27.09     78.11     71.61     55.16     46.73 
   526    52526.73   2325.77     91.08     51.50           83.49     75.90     70.77     28.45     10.36     17.73     38.83     54.32     83.57     53.23     99.25     95.32      8.90     99.15     32.97     25.80     67.56     24.60     65.00     20.26     54.14     74.85     92.33     33.10     49.59     36.67     14.57     35.85     37.07     43.48     87.56     11.90     27.12     78.13     71.59     55.18     46.74 
   527    52526.58   2325.92     91.08     51.53           83.45     75.85     70.70     28.44     10.15     17.82     38.79     54.34     83.57     53.28     99.26     95.34      9.68     99.15     33.09     25.97     67.62     24.71     65.12     20.44     54.03     74.85     92.35     33.16     49.59     36.72     14.62     35.79     36.91     43.52     87.56     11.82     27.20     78.12     71.57     55.16     46.79 
   528    52526.55   2325.95     91.08     51.53           83.46     75.81     70.66     28.36     10.15     17.88     38.79     54.36     83.55     53.27     99.25     95.32      9.55     99.15     33.14     25.91     67.43     24.73     65.19     20.61     53.82     74.84     92.37     33.24     49.59     36.77     14.93     35.80     36.87     43.53     87.57     11.91     27.19     78.09     71.56     55.16     46.79 
   529    52526.95   2325.55     91.08     51.53           83.43     75.73     70.54     28.37     10.00     17.91     38.78     54.37     83.55     53.24     99.25     95.30      9.68     99.15     33.04     25.85     67.47     24.80     65.42     20.74     53.66     74.83     92.35     33.25     49.59     36.82     14.80     35.89     36.82     43.59     87.57     11.87     27.13     78.11     71.57     55.21     46.81 
   530    52527.26   2325.24     91.08     51.55           83.43     75.67     70.38     28.33      9.83     18.03     38.79     54.37     83.55     53.28     99.26     95.32     10.04     99.15     33.02     25.96     67.61     24.79     65.53     20.68     54.05     74.84     92.33     33.29     49.59     36.81     14.73     35.96     36.83     43.55     87.56     11.98     27.19     78.14     71.57     55.16     46.80 
   531    52528.11   2324.39     91.08     51.57           83.46     75.63     70.43     28.33     10.04     18.00     38.79     54.39     83.54     53.36     99.26     95.32     10.17     99.15     32.77     26.25     67.75     24.67     65.60     20.69     54.18     74.85     92.34     33.31     49.59     36.84     14.64     36.01     36.75     43.59     87.56     11.89     27.26     78.16     71.58     55.16     46.85 
   532    52527.86   2324.64     91.08     51.55           83.44     75.64     70.28     28.43      9.99     17.98     38.77     54.38     83.53     53.31     99.26     95.31     10.11     99.15     32.71     26.24     67.71     24.77     65.88     20.50     54.09     74.84     92.34     33.34     49.59     36.84     14.32     35.90     36.72     43.57     87.57     11.94     27.28     78.17     71.57     55.20     46.86 
   533    52527.39   2325.11     91.08     51.54           83.44     75.64     70.27     28.47     10.02     17.96     38.79     54.38     83.52     53.32     99.27     95.32     10.09     99.15     32.72     26.23     67.66     24.69     65.65     20.44     53.85     74.85     92.33     33.29     49.59     36.88     14.33     35.92     36.75     43.65     87.56     11.99     27.13     78.14     71.55     55.20     46.86 
   534    52527.12   2325.38     91.08     51.52           83.45     75.63     70.22     28.36     10.14     17.94     38.77     54.40     83.53     53.27     99.27     95.34      9.78     99.15     32.51     26.12     67.73     24.64     65.37     20.46     54.01     74.86     92.33     33.31     49.59     36.72     14.55     35.98     36.76     43.60     87.57     12.08     27.12     78.12     71.54     55.21     46.86 
   535    52527.49   2325.01     91.07     51.51           83.46     75.72     70.24     28.27     10.02     17.89     38.78     54.33     83.59     53.30     99.27     95.34      9.68     99.15     32.45     25.96     67.71     24.45     65.37     20.52     53.97     74.86     92.32     33.51     49.59     36.53     14.62     36.02     36.83     43.56     87.57     12.06     27.10     78.13     71.56     55.23     46.88 
   536    52527.01   2325.49     91.08     51.53           83.48     75.70     70.21     28.36     10.17     17.79     38.81     54.26     83.61     53.31     99.27     95.35     10.00     99.15     32.57     26.04     67.70     24.40     65.48     20.32     53.97     74.86     92.33     33.54     49.59     36.52     14.76     36.12     36.71     43.57     87.57     12.17     27.10     78.10     71.55     55.23     46.86 
   537    52526.70   2325.80     91.07     51.51           83.49     75.66     70.18     28.46     10.08     17.78     38.76     54.28     83.63     53.31     99.27     95.36      9.87     99.15     32.59     25.88     67.54     24.32     65.55     20.20     53.98     74.87     92.32     33.63     49.59     36.52     14.79     36.00     36.79     43.57     87.55     12.24     27.01     78.12     71.53     55.18     46.85 
